county_name,state,year,dem_margin,turnout,turnout_vpi,persuasion_vpi,county_vpi,partisanturnout_vpi
Clare County,MI,2008,0.0483,0.6071,0.13364932462881376,0.20649869663427348,0.34014802126308724,0.0064552623795717055
Mercer County,KY,2016,-0.505,0.6369,0.12347998006623917,0.21659133394449376,0.34007131401073293,-0.06235738993345078
McDonald County,MO,2016,-0.6394,0.4945,0.17189048226055517,0.16813688046421738,0.3400273627247726,-0.10990677435739897
Jim Wells County,TX,2016,0.1029,0.4175,0.19799318952304634,0.14192817726016507,0.3399213667832114,0.02037349920192147
DeBaca County,NM,2016,-0.4692,0.6458,0.1203015647649542,0.21938762311845356,0.33968918788340774,-0.05644549418771651
Searcy County,AR,2012,-0.5103,0.5791,0.1429606627517067,0.19668405519732013,0.33964471794902684,-0.07295282620219594
West Carroll Parish,LA,2008,-0.6351,0.5641,0.14800428540070196,0.19156433202525322,0.3395686174259552,-0.09399752165798582
Brown County,TX,2016,-0.7412,0.4741,0.17839909832524187,0.16081142372171223,0.33921052204695407,-0.13222941167866928
Monroe County,AL,2016,-0.1424,0.6188,0.12910990068428627,0.20962500631177747,0.33873490699606373,-0.018385249857442363
Woodford County,IL,2012,-0.3902,0.6488,0.11889434250074782,0.21964891798645617,0.33854326048720396,-0.046392572443791795
Stevens County,MN,2008,0.0126,0.7477,0.08539631676369965,0.25308934699983365,0.33848566376353334,0.0010759935912226155
Lauderdale County,TN,2016,-0.226,0.3939,0.20501644190982513,0.13324503461582865,0.33826147652565375,-0.04633371587162048
Spencer County,IN,2016,-0.3719,0.6229,0.12746635290365066,0.21055896964501408,0.33802532254866474,-0.04740473664486768
Kingman County,KS,2016,-0.5831,0.5519,0.15140064550213406,0.18646603524493316,0.3378666807470672,-0.08828171639229436
Cannon County,TN,2008,-0.2402,0.522,0.16149271835226378,0.17632368228257375,0.33781640063483753,-0.03879055094821376
Clay County,KS,2004,-0.5938,0.5999,0.13516931361906087,0.20262764396726507,0.33779695758632594,-0.08026353842699835
Marion County,GA,2016,-0.2224,0.4598,0.18246637141469954,0.1552915669018686,0.33775793831656814,-0.040580521002629176
Howard County,TX,2016,-0.5579999999999999,0.2961,0.23769730761432603,0.10001126829634217,0.3377085759106682,-0.13263509764879391
Pendleton County,WV,2016,-0.5129,0.552,0.15128796196708813,0.18640326703555654,0.33769122900264464,-0.0775955956929195
Wexford County,MI,2008,-0.0423,0.6593,0.11505069141784607,0.22261656703127833,0.3376672584491244,-0.004866644246974888
Crisp County,GA,2004,-0.2412,0.3939,0.20465825399141122,0.1329991418754872,0.3376573958668984,-0.049363570862728384
Hardeman County,TN,2016,-0.0792,0.4529,0.18456916999709566,0.1527861018910077,0.3373552718881033,-0.014617878263769977
Clay County,KY,2016,-0.7552,0.4105,0.1988080885554381,0.13843918878821812,0.3372472773436562,-0.15013986847706687
Worth County,GA,2004,-0.3925,0.4639,0.18078606759174767,0.15644579910581624,0.3372318666975639,-0.07095853152976096
Walker County,TX,2004,-0.3217,0.3586,0.21626226499484108,0.1209244842574611,0.3371867492523022,-0.06957157064884037
Wilkinson County,GA,2016,-0.1026,0.6191,0.12840948918809872,0.20871420773050395,0.33712369691860267,-0.013174813590698928
Kings County,CA,2008,-0.1414,0.4028,0.2013245716753319,0.13578926962225374,0.33711384129758565,-0.028467294434891932
Fulton County,IL,2012,0.1101,0.5303,0.1583286186203988,0.17874165567057107,0.33707027429096986,0.017431980910105907
Kingman County,KS,2012,-0.515,0.5368,0.15604449666771744,0.18083922838357067,0.3368837250512881,-0.08036291578387449
Allegany County,NY,2004,-0.2981,0.5041,0.1669929476152628,0.1697680876046486,0.33676103521991135,-0.049780597684109834
Lincoln County,ID,2008,-0.3674,0.6482,0.11842623249462066,0.21818429040880852,0.3366105229034292,-0.04350979781852363
Burke County,GA,2004,-0.0022,0.5362,0.15612665222881542,0.18046692071474682,0.33659357294356224,-0.00034347863490339394
Phillips County,KS,2008,-0.5924,0.6529,0.11682913123975792,0.21973433922174498,0.3365634704615029,-0.0692095773464326
Jim Wells County,TX,2008,0.1606,0.4172,0.19602937066905674,0.1403559657299967,0.33638533639905344,0.03148231692945051
Cayuga County,NY,2016,-0.1164,0.5328,0.15702196448441016,0.17909271784750566,0.3361146823319158,-0.018277356665985345
Ralls County,MO,2012,-0.2969,0.6317,0.12368828410092715,0.21215742463633144,0.3358457087372586,-0.03672305154956527
Juab County,UT,2008,-0.5371,0.5928,0.1367435301777707,0.19905982492867103,0.3358033551064417,-0.07344495005848065
Howard County,MO,2012,-0.2659,0.6107,0.13068155901944006,0.20503776523133943,0.3357193242507795,-0.03474822654326912
Dixie County,FL,2004,-0.384,0.5464,0.1522326540183924,0.18337373918969407,0.33560639320808644,-0.058457339143062684
Tioga County,NY,2004,-0.1702,0.6276,0.12495177926812302,0.2105758604009502,0.33552763966907323,-0.02126679283143454
Greenlee County,AZ,2012,-0.0944,0.48,0.17403202239639765,0.16063666734950335,0.33466868974590097,-0.016428622914219936
Hardin County,TN,2016,-0.6423,0.4903,0.17039942475539754,0.1639241807089006,0.3343236054642981,-0.10944755052039185
Boone County,NE,2016,-0.6575,0.7104,0.0968129522903665,0.23743604295678422,0.33424899524715074,-0.06365451613091597
Sheridan County,NE,2016,-0.7440000000000001,0.6409,0.12000168337787942,0.21416449497253015,0.33416617835040957,-0.0892812524331423
Emanuel County,GA,2004,-0.2533,0.4756,0.1752116354734662,0.1589351447464229,0.3341467802198891,-0.04438110726542899
Twiggs County,GA,2016,-0.0158,0.5929,0.1358740225641546,0.19788331616524635,0.33375733872940094,-0.002146809556513643
McNairy County,TN,2016,-0.597,0.4956,0.16835634520892012,0.16539058457693678,0.3337469297858569,-0.10050873808972531
McDuffie County,GA,2004,-0.2505,0.4957,0.16823295709638092,0.16538191166184,0.33361486875822094,-0.04214235575264342
Wilson County,TX,2008,-0.3386,0.5934,0.13554528071789385,0.1978182686132558,0.33336354933114964,-0.045895632051078855
Lee County,AR,2016,0.1672,0.3943,0.20183433529591596,0.13137248840727936,0.3332068237031953,0.033746700861477144
Texas County,OK,2008,-0.7051,0.5561,0.14783419711447324,0.1852070135587446,0.33304121067321785,-0.10423789238541507
Richmond County,VA,2004,-0.2496,0.4582,0.18039156778841856,0.15256569183112098,0.33295725961953954,-0.04502573531998927
Anderson County,KS,2016,-0.5252,0.5598,0.14645625505217696,0.1862387069483834,0.33269496200056037,-0.07691882515340334
Greene County,NY,2004,-0.1814,0.5936,0.13511848259431736,0.19732566819766054,0.3324441507919779,-0.02451049274260917
Edmonson County,KY,2004,-0.3173,0.5865,0.1374488079236247,0.19496814602209808,0.3324169539457228,-0.04361250675416613
Wharton County,TX,2008,-0.3117,0.5247,0.15788233072383887,0.17427250378014922,0.3321548345039881,-0.04921192248662057
Pulaski County,GA,2012,-0.3324,0.3947,0.20098149725775416,0.13103623803871622,0.3320177352964704,-0.06680624968847748
Upshur County,TX,2008,-0.4901,0.5523,0.1485631394064235,0.1832895163907742,0.3318526557971977,-0.07281079462308815
Tucker County,WV,2016,-0.5181,0.6044,0.13129572466057024,0.20055250088859353,0.33184822554916377,-0.06802431494664145
Polk County,NE,2016,-0.6336,0.6361,0.12074703544854948,0.21110026979310878,0.3318473052416583,-0.07650532166020095
Chemung County,NY,2012,-0.0233,0.5034,0.16476837056037036,0.16704913278462197,0.3318175033449923,-0.0038391030340566294
Billings County,ND,2012,-0.6626,0.7625,0.07875761908218044,0.2528994657194461,0.33165708480162653,-0.05218479840385276
Johnson County,TN,2012,-0.505,0.4155,0.19385754499579752,0.13778010713757544,0.331637652133373,-0.09789806022287775
Crowley County,CO,2008,-0.2721,0.2942,0.2340248362062829,0.09756775349461834,0.3315925897009012,-0.06367815793172958
Ringgold County,IA,2016,-0.3956,0.6952,0.10106038033976614,0.23047215634351048,0.33153253668327665,-0.039979486462411486
Seminole County,GA,2016,-0.3227,0.5272,0.1567064130973302,0.17475789903942615,0.3314643121367563,-0.05056915950650845
Cortland County,NY,2004,-0.0414,0.605,0.13091612775324743,0.20051487669339915,0.3314310044466466,-0.005419927688984444
Alpena County,MI,2008,0.0384,0.6459999999999999,0.11716288375659165,0.21384175456360374,0.3310046383201954,0.004499054736253119
Crawford County,IL,2004,-0.3096,0.6257,0.12387780260078739,0.20706209096732003,0.33093989356810743,-0.03835256768520377
Lewis County,ID,2008,-0.4412,0.6363,0.12029304995266395,0.21048366839437999,0.3307767183470439,-0.05307329363911533
Val Verde County,TX,2008,0.0959,0.4688,0.17556582864521209,0.154957240842108,0.3305230694873201,0.016836762967075838
Marshall County,OK,2012,-0.4568,0.4256,0.18971347015963005,0.14058927863617335,0.3303027487958034,-0.086661113168919
Grundy County,MO,2012,-0.4156,0.5579999999999999,0.14597408188341712,0.1842685812865993,0.3302426631700164,-0.06066682843074816
Atoka County,OK,2008,-0.4386,0.4374,0.1857988237953918,0.1444312882537518,0.3302301120491436,-0.08149136411665885
Franklin County,IL,2016,-0.4483,0.6096,0.12887284360036058,0.2012132657381798,0.3300861093385404,-0.05777369578604165
Martin County,IN,2012,-0.4029,0.5988,0.13240491967638984,0.19760746822690908,0.33001238790329895,-0.053345942137617466
Anderson County,KS,2012,-0.4018,0.5622,0.14445869652058058,0.18554071250124937,0.32999940902182995,-0.058043504261969275
San Juan County,WA,2012,0.3754,0.7934,0.06816541409194266,0.261790448085866,0.32995586217780865,0.025589296450115272
Ferry County,WA,2004,-0.2448,0.6025,0.1311365725762094,0.19878733619651337,0.32992390877272276,-0.032102232966656055
Jay County,IN,2016,-0.4768,0.5107,0.16141658661031744,0.16850625629673138,0.3299228429070488,-0.07696342849579936
Mitchell County,NC,2004,-0.4624,0.635,0.12038939540066138,0.20945928276090078,0.32984867816156216,-0.05566805643326582
Estill County,KY,2012,-0.4616,0.4616,0.17743423628210714,0.1521367980295143,0.32957103431162144,-0.08190364346782066
Lewis County,MO,2012,-0.2732,0.5473,0.14913369404539584,0.18026640588142623,0.32940009992682207,-0.04074332521320214
Bastrop County,TX,2004,-0.1491,0.4831,0.17019805650960357,0.159050097378473,0.32924815388807654,-0.025376530225581895
Wayne County,KY,2016,-0.6181,0.4968,0.1656563537680156,0.16352809425079834,0.3291844480188139,-0.10239219226401045
Watonwan County,MN,2008,0.0068,0.7178,0.09285333337746826,0.23619875515177946,0.3290520885292477,0.0006314026669667842
Chattahoochee County,GA,2012,-0.004,0.1614,0.27583394802342526,0.05309012303712438,0.3289240710605496,-0.001103335792093701
Napa County,CA,2008,0.3247,0.7013,0.09823333342446167,0.23068085959924967,0.32891419302371133,0.0318963633629227
Republic County,KS,2008,-0.5009,0.6694,0.10867251347337147,0.22006389953553843,0.3287364130089099,-0.05443406199881177
Livingston County,KY,2008,-0.2761,0.598,0.13211736287709427,0.19657112008244051,0.3286884829595348,-0.03647760389036573
Chambers County,TX,2016,-0.619,0.5859,0.1360350450918377,0.19245547972284766,0.3284905248146853,-0.08420569291184754
Carroll County,KY,2008,-0.0824,0.4997,0.16434424147976737,0.16413025158200725,0.3284744930617746,-0.013541965497932832
Choctaw County,OK,2008,-0.3345,0.5036,0.16304372019630656,0.16541096114289539,0.32845468133920197,-0.054538124405664544
Trigg County,KY,2012,-0.3567,0.6026,0.13050778179730904,0.1978600100916253,0.32836779188893434,-0.04655212576710014
San Juan County,UT,2004,-0.2152,0.5272,0.15523335286937692,0.1730642109692378,0.32829756383861475,-0.033406217537489916
Benzie County,MI,2012,-0.0394,0.7099,0.09523217343208444,0.23304343775360062,0.32827561118568505,-0.0037521476332241267
Putnam County,GA,2004,-0.2846,0.5258,0.15561601722561402,0.17257335462359244,0.3281893718492065,-0.04428831850240975
McCormick County,SC,2016,-0.0332,0.6211,0.12432902553278348,0.20380270181615295,0.3281317273489364,-0.004127723647688411
Rusk County,TX,2012,-0.5108,0.4487,0.18084839356443472,0.1471962743371371,0.32804466790157183,-0.09237735943271326
Hood County,TX,2012,-0.6451,0.5466,0.14863283886075526,0.17920547170593223,0.3278383105666875,-0.09588304434907322
Hickory County,MO,2012,-0.2355,0.6017,0.13051304637080122,0.19715979890747246,0.32767284527827367,-0.030735822420323685
Pendleton County,KY,2012,-0.3066,0.4957,0.1651963804220941,0.16240837968659955,0.32760476010869366,-0.050649210237414054
Mathews County,VA,2004,-0.37200000000000005,0.7109,0.0946896855577859,0.23282042053014565,0.3275101060879316,-0.03522456302749636
Starr County,TX,2012,0.7332,0.28800000000000003,0.23317585159876797,0.09431323886273052,0.3274890904614985,0.17096453439221668
Cameron County,PA,2004,-0.3346,0.5722,0.14010389265716172,0.18737630113014514,0.32748019378730686,-0.04687876248308631
Bledsoe County,TN,2008,-0.3447,0.4725,0.17257555196467406,0.15457806414510405,0.3271536161097781,-0.05948679276222315
Cherry County,NE,2004,-0.6659999999999999,0.7149,0.0932071536742582,0.23374786601574069,0.3269550196899989,-0.06207596434705596
Franklin City,VA,2008,0.2808,0.6874,0.10219198137539537,0.22474113340729027,0.32693311478268566,0.02869550837021102
Washington County,GA,2004,-0.0443,0.5107,0.1599564147528256,0.16695636958837753,0.32691278434120313,-0.007086069173550174
Dallas County,AR,2012,-0.1064,0.5025,0.16255452639886803,0.1642050964343626,0.3267596228332306,-0.017295801608839558
Clinton County,MO,2016,-0.4403,0.6374,0.11848325670179259,0.20824329965769606,0.32672655635948866,-0.05216817792579928
Eureka County,NV,2012,-0.6881,0.5257,0.15487589635192617,0.171659429701449,0.3265353260533752,-0.10657010427976041
Sharkey County,MS,2012,0.4127,0.7067,0.0957343943943128,0.23063699962549955,0.32637139401981236,0.0395095845665329
Monroe County,AR,2012,-0.0006,0.527,0.15435492041608856,0.17197874885959505,0.3263336692756836,-9.261295224965313e-05
Lamar County,AL,2008,-0.5378,0.6323,0.1199797830934451,0.20628358818617842,0.3262633712796235,-0.06452512734765477
Union County,TN,2012,-0.4803,0.3981,0.19634888693951863,0.12986119881646196,0.3262100857559806,-0.0943063703970508
Madison Parish,LA,2008,0.1789,0.6243,0.12253663909375534,0.20358751949746184,0.3261241585912172,0.02192180473387283
DeKalb County,TN,2012,-0.3061,0.4389,0.1829579239920178,0.14309645289248027,0.32605437688449806,-0.05600342053395664
Hardin County,TX,2012,-0.6755,0.5184,0.15700618456471724,0.16903046773201816,0.3260366522967354,-0.1060576776734665
Paulding County,OH,2016,-0.478,0.6363,0.11854693438803213,0.20744026097127655,0.3259871953593087,-0.056665434637479355
Greenlee County,AZ,2008,-0.1878,0.5634,0.14226679954955695,0.18361683078770907,0.32588363033726603,-0.026717704955406794
Henry County,IL,2008,0.0774,0.6633,0.10970886200993939,0.21614738830813576,0.32585625031807514,0.008491465919569308
Rooks County,KS,2008,-0.6182,0.6544,0.11262723723889216,0.21322552302432546,0.32585276026321763,-0.06962615806108313
Cumberland County,VA,2004,-0.159,0.5751,0.13840309264894018,0.18729129559512203,0.3256943882440622,-0.02200609173118149
Rusk County,WI,2008,0.0828,0.6531,0.11295954092385913,0.21264348475234365,0.3256030256762028,0.009353049988495536
Elbert County,GA,2004,-0.2144,0.5006,0.16257341914423257,0.1629563953966336,0.32552981454086616,-0.034855741064523466
Metcalfe County,KY,2008,-0.3296,0.5521,0.1457699183541895,0.17970871613894354,0.325478634493133,-0.048045765089540865
Lanier County,GA,2008,-0.2523,0.5032,0.1616729013262141,0.16372444325351185,0.32539734457972597,-0.04079007300460382
Steele County,ND,2016,-0.1772,0.6331,0.1193833493243114,0.20598267007769794,0.3253660194020093,-0.02115472950026798
Morgan County,IL,2012,-0.1532,0.5045,0.1610658213157628,0.16402339202473665,0.32508921334049945,-0.02467528382557486
Unicoi County,TN,2012,-0.4402,0.485,0.16734254859476594,0.15762186618935414,0.3249644147841201,-0.07366418989141596
Sequatchie County,TN,2008,-0.3482,0.5407,0.14921436041431657,0.1756774529174186,0.32489181333173517,-0.05195644029626503
LaSalle County,LA,2016,-0.7963,0.5712,0.13930461664684016,0.1855794010855999,0.3248840177324401,-0.11092826623587881
Carroll County,IN,2016,-0.5069,0.5615,0.14242639995028009,0.18234799235115864,0.32477439230143873,-0.07219594213479698
Lake County,CO,2008,0.2602,0.579,0.1367075775858484,0.18799640307499632,0.3247039806608447,0.03557131168783775
Ozark County,MO,2012,-0.4085,0.5778,0.13708503966771698,0.18759670609721688,0.32468174576493386,-0.055999238704262384
Hughes County,OK,2004,-0.1464,0.5106,0.1587011153950181,0.16560520215527738,0.3243063175502955,-0.02323384329383065
Switzerland County,IN,2012,-0.1281,0.4364,0.18277545079305296,0.14152911017643058,0.3243045609694835,-0.023413535246590084
Cleburne County,AL,2008,-0.6235,0.5843,0.13464559862102785,0.18928523738581912,0.32393083600684697,-0.08395153074021088
Cattaraugus County,NY,2016,-0.3272,0.5194,0.1556452418553521,0.16823550527089484,0.3238807471262469,-0.05092712313507121
Costilla County,CO,2004,0.3432,0.7364,0.08534448562671598,0.23842269000479385,0.3237671756315098,0.029290227467088925
Perry County,IN,2016,-0.1855,0.525,0.15377831153150243,0.16996217060733426,0.32374048213883666,-0.0285258767890937
Smith County,TN,2012,-0.2857,0.4875,0.16580770400443773,0.15768859856284667,0.3234963025672844,-0.04737126103406786
Thayer County,NE,2016,-0.5782,0.6871,0.10120224781764574,0.2222805508531597,0.3234827986708054,-0.05851513968816277
Allen County,KY,2016,-0.6324,0.5123,0.1576344525108121,0.165574497632738,0.3232089501435501,-0.09968802776783757
Macoupin County,IL,2008,0.0983,0.6037,0.12808378826231956,0.19511258901020462,0.32319637727252415,0.012590636386186013
Reynolds County,MO,2004,-0.1329,0.6715,0.10613391137468162,0.21691037537328609,0.3230442867479677,-0.014105196821695186
Fleming County,KY,2012,-0.3232,0.5253,0.15334004045220145,0.16968652897504857,0.32302656942725,-0.04955950107415151
Marshall County,MN,2008,0.0055,0.6591,0.11010329952016193,0.21288434778704504,0.32298764730720697,0.0006055681473608905
Fulton County,IN,2016,-0.4836,0.5471,0.14624553748968758,0.17669313676794746,0.32293867425763506,-0.07072434193001291
Sharkey County,MS,2008,0.3699,0.7241,0.08907399767532774,0.23376697042492117,0.3228409681002489,0.03294847174010373
St. Clair County,MO,2012,-0.337,0.6038,0.1279011003168988,0.1948848781508478,0.3227859784677466,-0.0431026708067949
Lee County,IL,2012,-0.0731,0.5516,0.14472379335911922,0.17801096173070696,0.3227347550898262,-0.010579309294551614
Sullivan County,NY,2008,0.0946,0.5611,0.1415290425595367,0.18096937442629402,0.3224984169858307,0.013388647426132171
Leslie County,KY,2004,-0.4825,0.5479,0.145701427861068,0.17657760935115757,0.32227903721222556,-0.0703009389429653
Coffey County,KS,2004,-0.4914,0.6915,0.09939365977147392,0.22273881661040013,0.32213247638187403,-0.048842044411702285
Edgar County,IL,2004,-0.2569,0.5817,0.1344838548385048,0.18702597136343133,0.32150982620193613,-0.034548902308011886
Montgomery County,NY,2004,-0.08900000000000001,0.5816,0.13447535491423745,0.1869563356024,0.32143169051663745,-0.011968306587367136
Boone County,NE,2004,-0.609,0.6926,0.09873964754445326,0.22245235769742583,0.3211920052418791,-0.06013244535457203
Hancock County,IL,2004,-0.1881,0.6839,0.10153409004141198,0.2196429102534828,0.32117700029489477,-0.019098562336789592
Jefferson County,IL,2016,-0.4277,0.5692,0.13836839774748325,0.18279210576760085,0.32116050351508413,-0.05918016371659859
Rockwall County,TX,2004,-0.5786,0.5406,0.1475018159170097,0.17357026325833871,0.3210720791753484,-0.08534455068958181
Vernon County,MO,2016,-0.5612,0.5468,0.1453704695690382,0.17541968394950316,0.3207901535185414,-0.08158190752214425
Bourbon County,KY,2016,-0.3159,0.5618,0.14036280796724138,0.1799811774415932,0.3203439854088346,-0.04434061103685155
Clinton County,IL,2016,-0.4861,0.5851,0.13285172812406998,0.1873194311310648,0.3201711592551348,-0.06457922504111041
Taylor County,GA,2016,-0.2256,0.5191,0.15387672070640704,0.1661224584671262,0.3199991791735332,-0.03471458819136543
Bear Lake County,ID,2016,-0.6653,0.6779,0.10296010562308085,0.21672695130437145,0.3196870569274523,-0.06849935827103569
LaRue County,KY,2012,-0.3779,0.5291,0.15052269234054375,0.16915827620411275,0.3196809685446565,-0.056882525435491486
Morgan County,MO,2016,-0.5659,0.5634,0.13947486674761636,0.17994848611682376,0.3194233528644401,-0.07892882709247609
Grant County,OR,2012,-0.53,0.6563,0.1097747729979412,0.2096333677709707,0.3194081407689119,-0.05818062968890884
Delaware County,NY,2004,-0.1528,0.584,0.13283670082526683,0.1864805973185053,0.31931729814377213,-0.02029744788610077
Cooke County,TX,2008,-0.5867,0.5696,0.1372858300690064,0.18169401281892097,0.3189798428879274,-0.08054559650148606
Pawnee County,KS,2016,-0.5015,0.4639,0.17089404693127522,0.14787705690561295,0.31877110383688817,-0.08570336453603451
Madera County,CA,2008,-0.1329,0.514,0.1548650551348707,0.1638189163395966,0.3186839714744673,-0.020581565827424316
Green County,KY,2004,-0.4906,0.5814,0.13335806959256447,0.18518594566521487,0.3185440152577793,-0.06542546894211212
Towns County,GA,2012,-0.5770000000000001,0.6970000000000001,0.0965081004171169,0.2220326378056293,0.3185407382227462,-0.05568517394067646
Woodford County,IL,2016,-0.4087,0.6708,0.10478446161898476,0.2135478077616789,0.31833226938066367,-0.042825409463679076
Wheeler County,GA,2016,-0.3687,0.3224,0.21554449970859427,0.10255195527104237,0.3180964549796366,-0.07947125704255871
Kerr County,TX,2012,-0.5913,0.5459,0.1444342607779155,0.1736496973051991,0.31808395808311457,-0.08540397839798143
Imperial County,CA,2008,0.2616,0.4724,0.1676866749593486,0.15014638961877322,0.3178330645781218,0.0438668341693656
Morgan County,KY,2012,-0.3694,0.4129,0.18659061764499457,0.13124146620138655,0.3178320838463811,-0.068926574158061
Winn County,LA,2016,-0.4652,0.5666,0.13772257273440394,0.18001399660792242,0.31773656934232636,-0.06406854083604471
Clinton County,NY,2012,0.2559,0.4605,0.17140071259323594,0.14627415637376096,0.3176748689669969,0.04386144235260908
Van Zandt County,TX,2012,-0.6654,0.4774,0.16594304452932507,0.1515932729342887,0.31753631746361377,-0.1104185018298129
Chase County,NE,2012,-0.7124,0.6145,0.12232797788584757,0.19503529864464336,0.31736327653049096,-0.0871464514458778
Adams County,ID,2008,-0.3401,0.8529,0.04667043645108204,0.27068853141627586,0.3173589678673579,-0.015872615437013002
Sheridan County,NE,2004,-0.6564,0.6293,0.11764233493428633,0.19970766067551285,0.31734999560979915,-0.07722042865086555
McLean County,KY,2008,-0.0957,0.5964,0.12809435279920406,0.18925266557904455,0.31734701837824864,-0.012258629562883828
Stewart County,TN,2008,-0.0883,0.5611,0.13919780525441225,0.17793925569546154,0.31713706094987376,-0.012291166203964601
Randolph County,GA,2008,0.14400000000000002,0.5777,0.13392009803193627,0.18321409156284046,0.31713418959477674,0.019284494116598827
Wheeler County,GA,2008,-0.2778,0.3975,0.190907373790207,0.12594187942577836,0.31684925321598534,-0.0530340684389195
Breckinridge County,KY,2016,-0.5158,0.5665,0.13733413096197067,0.17949004062992768,0.31682417159189835,-0.07083694475018447
Matagorda County,TX,2016,-0.39899999999999997,0.4415,0.1768512912382298,0.13983003876443761,0.3166813300026674,-0.07056366520405367
Lake County,OR,2016,-0.6064,0.6181,0.12090997478778027,0.1957068372800562,0.3166168120678365,-0.07331980871130997
San Patricio County,TX,2004,-0.2678,0.4574,0.1715957921036467,0.14465884885922292,0.3162546409628696,-0.04595335312535658
El Dorado County,CA,2016,-0.135,0.6418,0.11328102681214985,0.2029596177556489,0.31624064456779877,-0.01529293861964023
Marion County,IL,2016,-0.4381,0.5815,0.1323463022521393,0.18385672622124205,0.31620302847338133,-0.05798091501666223
Orange County,IN,2016,-0.4584,0.5469,0.14322820783148166,0.17285289902113993,0.3160811068526216,-0.06565581046995118
San Benito County,CA,2004,0.0616,0.6053,0.12469598437071754,0.19123114720243128,0.31592713157314883,0.007681272637236201
Gogebic County,MI,2012,0.0807,0.5672,0.13672854559243167,0.17918994966348464,0.3159184952559163,0.011033993629309234
Juniata County,PA,2008,-0.3518,0.5568,0.1399348087951752,0.17581924287876136,0.31575405167393655,-0.04922906573414264
McDonough County,IL,2012,-0.0145,0.4576,0.17119115162530854,0.14444543376298052,0.31563658538828904,-0.002482271698566974
Humphreys County,TN,2012,-0.1352,0.4838,0.16291596781976148,0.1526614264264095,0.315577394246171,-0.02202623884923175
Macon County,AL,2016,0.6712,0.5912,0.12898744424987185,0.18654196842465642,0.3155294126745283,0.08657637258051398
Choctaw County,AL,2008,-0.0744,0.7296,0.08531247760180326,0.2301629180412286,0.31547539564303184,-0.006347248333574162
Hopkins County,TX,2016,-0.6055,0.4921,0.16020376612458892,0.15521638773310562,0.31542015385769456,-0.0970033803884386
Parke County,IN,2004,-0.3139,0.5206,0.15114151646971047,0.16413888632346965,0.31528040279318015,-0.04744332201984212
Rock County,MN,2008,-0.1399,0.7092,0.09164044513306012,0.22348588947890885,0.315126334611969,-0.01282049827411511
Sullivan County,NY,2016,-0.1123,0.5133,0.15334530522798456,0.16172441707229088,0.3150697223002754,-0.017220677777102667
Meigs County,TN,2004,-0.21899999999999997,0.4606,0.16984764290291887,0.14506210427343133,0.31490974717635023,-0.03719663379573923
Union County,FL,2004,-0.4588,0.4227,0.18175121464237762,0.13307547822288415,0.31482669286526177,-0.08338745727792285
Decatur County,TN,2004,-0.0611,0.5442,0.14344718249303978,0.17128702970718088,0.3147342122002207,-0.00876462285032473
Washington County,TX,2016,-0.51,0.5404,0.14458811240228947,0.17000654434233195,0.31459465674462145,-0.07373993732516763
San Juan County,UT,2012,-0.1762,0.5302,0.14772958456368201,0.16670229752912194,0.3144318820928039,-0.02602995280012077
Johnson County,NE,2004,-0.2444,0.5853,0.13032096672014998,0.18395542118398528,0.31427638790413526,-0.031850444266404654
Hickman County,TN,2016,-0.4955,0.4097,0.18545889818669065,0.1287304878760318,0.31418938606272245,-0.09189488405150521
Somerset County,MD,2016,-0.1157,0.4602,0.16958501230983142,0.1445781612267624,0.3141631735365938,-0.019620985924247495
East Carroll Parish,LA,2004,0.1835,0.5621,0.13750524791371108,0.17649539382497134,0.3140006417386824,0.02523221299216598
Choctaw County,OK,2012,-0.4102,0.4414,0.1753536702989314,0.13856523065580822,0.3139189009547396,-0.07193007555662166
Covington County,VA,2012,0.1476,0.5131,0.15279679550730357,0.1610205940895601,0.31381738959686367,0.02255280701687801
Kalkaska County,MI,2012,-0.1963,0.6226,0.11839293928902242,0.19533658114504912,0.31372952043407154,-0.023240533982435103
Jerauld County,SD,2016,-0.3971,0.6486,0.11016548399282249,0.20330157065087662,0.3134670546436991,-0.04374671369354981
Butler County,AL,2016,-0.1346,0.5687,0.13515108478206506,0.1782149308844748,0.3133660156665399,-0.018191336011665955
Mason County,MI,2008,0.044000000000000004,0.6888,0.09748689069498859,0.21579801323975736,0.31328490393474595,0.004289423190579498
Madison County,NY,2008,0.0087,0.5522,0.14025808424893932,0.17295479256814342,0.3132128768170827,0.001220245332965772
Craig County,OK,2012,-0.3415,0.4636,0.16788657437136809,0.1451297105921276,0.3130162849634957,-0.05733326514782221
Christian County,IL,2012,-0.2303,0.5459,0.14207937719580147,0.1708084071806178,0.3128877843764193,-0.03272088056819308
Heard County,GA,2012,-0.5294,0.4749,0.16424867937607335,0.1485670020422677,0.31281568141834104,-0.08695325086169323
Benton County,MO,2016,-0.541,0.6255,0.11711645604769133,0.19563609362434417,0.31275254967203553,-0.06336000272180102
Ouray County,CO,2012,0.0515,0.8505,0.04674342414882236,0.2658480357451673,0.3125914598939897,0.0024072863436643516
Lewis County,KY,2012,-0.41600000000000004,0.4478,0.1725919192151955,0.1399576369218275,0.312549556137023,-0.07179823839352134
Shelby County,MO,2004,-0.3081,0.7228,0.08659650241567278,0.225808601235805,0.3124051036514778,-0.026680382394268783
